Year Level,Qualification,School Decile Band,Academic Year,Typical Level Flag,Cumulative Year Attainment Rate,Current Year Attainment Rate,Cumulative Year Attainment,Current Year Attainment,Total Student Count,Cohort Warning
13,University Entrance,Decile 1-3,2018,1,27.60%,27.20%,2307,2269,8351,
13,University Entrance,Decile 4-7,2018,1,47.60%,44.70%,9525,8947,20014,
13,University Entrance,Decile 8-10,2018,1,65.30%,64.60%,11758,11635,18002,
